id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1206905277317760444,ANhome K11 Service Apartment R2,528830753,Anhome,,ΠΑΤΗΣΙΑ,38.0157884,23.7341324,Entire home/apt,43,1,0,,,47,180,0,00002809801
1207006177230356598,Plaka City Centre Studio,347273131,Diana'S Home,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9736047,23.7314997,Entire home/apt,81,2,2,2024-10-28,0.52,10,260,2,00002151336
1207032657611650059,Aphrodite Suite,584792268,Vladimir,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98001,23.73105,Private room,70,1,0,,,52,343,0,00002803677
1207034537741544069,Muses Suite,584792268,Vladimir,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98001,23.73105,Private room,70,1,0,,,52,314,0,00002803640
1207048445243808003,Poseidon Suite,584792268,Vladimir,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98001,23.73105,Private room,70,1,0,,,52,316,0,00002803677
1207054699181065482,Athens Nuovo Mondo 3,569041623,Niu,,ΝΕΟΣ ΚΟΣΜΟΣ,37.9577488,23.7268908,Entire home/apt,77,2,13,2024-11-17,2.77,14,242,13,00002831286
1207062685114905369,Hermès Suite,584792268,Vladimir,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98001,23.73105,Private room,70,1,0,,,52,267,0,00002803698
1207065553767005313,Acropolis View,584792268,Vladimir,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98001,23.73105,Private room,59,1,1,2024-10-23,0.47,52,354,1,00002803661
1207066390753023580,Spectacular Acropolis View in Monastiraki,31290848,Nasos,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9769884,23.7254005,Entire home/apt,124,2,17,2024-12-08,4.90,70,320,17,00002814359
1207068683020903146,Acropolis View Urban Suite,584792268,Vladimir,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98001,23.73105,Private room,80,1,1,2024-12-02,1,52,361,1,00002803635
1207070308102337648,Medusa Suite,584792268,Vladimir,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98001,23.73105,Private room,61,1,0,,,52,328,0,00002803700
1207077847299879079,Voulis 45 Plaka Suite,584792268,Vladimir,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9733,23.73271,Private room,80,1,4,2024-12-05,2.26,52,273,4,00002803273
1207079867447307403,Syntagma Plaka Suite,584792268,Vladimir,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97416,23.73221,Private room,71,1,3,2024-11-22,1.67,52,314,3,00002803252
1207081921279881126,Plaka Central Suite,584792268,Vladimir,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97416,23.73221,Private room,52,1,5,2024-11-24,2.78,52,361,5,00002803231
1207086375056397515,Monastiraki Suite,584792268,Vladimir,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97416,23.73221,Private room,500,1,1,2024-11-03,0.56,52,354,1,00002803480
1207092902751262293,Ermou Suite,584792268,Vladimir,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97715,23.72965,Private room,500,1,0,,,52,354,0,00002803496
1207093901540873814,Kallimarmaro Two Bedroom Luxury Apartment,547819668,Metropolis,,ΣΤΑΔΙΟ,37.966456089011636,23.74532205274822,Entire home/apt,,2,1,2024-08-13,0.22,6,0,1,00002817721
1207096559228048984,Athinaidos Suite,584792268,Vladimir,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97715,23.72965,Private room,500,1,1,2024-11-03,0.56,52,354,1,00002803454
1207160919471629709,"Studio ""Izabela"".  Ateny.",67877009,Izabela,,ΠΕΔΙΟ ΑΡΕΩΣ,37.993324427098564,23.74596957117319,Entire home/apt,37,1,2,2024-10-31,0.56,1,339,2,01163318739
1207168347943536435,Green Oasis 2BR Apartment in Pangrati,20104194,Upstreet,,ΠΑΓΚΡΑΤΙ,37.96824906284683,23.749740563053592,Entire home/apt,83,2,4,2024-09-04,0.84,125,309,4,00002498866
1207170216983629771,Dotanis- luxurious penthouse,323594998,Aris,,ΠΑΤΗΣΙΑ,38.00955,23.7356,Entire home/apt,98,1,0,,,34,365,0,00003031670
1207183786403264082,Fashionable 2 Bd Apt in Ano Kipseli with Balcony,559218332,Dimitra,,ΚΥΨΕΛΗ,38.0027021,23.744605,Entire home/apt,53,2,0,,,2,365,0,00002148995
1207225800085035403,Athens Warm and comfortable 2BD Apt with Balcony,584615565,Zhang,,ΠΑΤΗΣΙΑ,38.0110908,23.7350739,Entire home/apt,45,1,0,,,28,358,0,00002226204
1207233529237466628,雅典温馨舒适二卧公寓 带城景阳台 近 Attiki 地铁站,584615565,Zhang,,ΣΤΑΘΜΟΣ ΛΑΡΙΣΗΣ,37.9980128,23.7200916,Entire home/apt,47,1,0,,,28,358,0,00002414929
1207274823010301609,Signature 2Bd Apartment w/Modern Rooftop,89755988,Olivier,,ΓΟΥΔΙ,37.9848603,23.7621141,Entire home/apt,110,2,5,2024-11-24,1.21,1,361,5,
1207308799976580369,Acropolis apartment,452986978,Katerina,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96539,23.7228,Entire home/apt,64,2,1,2024-09-08,0.27,2,328,1,00002819241
1207320376995637739,Athens Katehaki,500889153,Crucial,,ΕΛΛΗΝΟΡΩΣΩΝ,37.9956853,23.7745261,Entire home/apt,45,1,2,2024-09-21,0.41,9,90,2,00002715332
1207333133986840657,Mamma Mia Art House 3bdr 3 bthr,204301874,Joelle,,ΣΤΑΔΙΟ,37.96513,23.74502,Entire home/apt,173,1,3,2024-10-19,0.87,21,349,3,00002748753
1207360182153090407,Bigtrel #1Seed and #2Branch,582033706,Ioannis,,ΚΕΡΑΜΕΙΚΟΣ,37.98042465131971,23.717309384655753,Entire home/apt,344,1,2,2024-10-23,0.64,3,336,2,1327759
1207715727369243736,Athens Cozy Corners 2,556344466,Fanouria,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.9990771,23.7309498,Entire home/apt,50,2,1,2024-09-30,0.34,3,263,1,00008386150
1207750845279514479,Athens Museum Apartment,119596605,Fanis,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.990366666725706,23.731903008598326,Entire home/apt,58,1,0,,,1,364,0,00002833939
1207765228292932791,The HostMaster Blue Bliss,177854704,Emmanuela,,ΣΤΑΔΙΟ,37.96396,23.7435,Entire home/apt,53,1,2,2024-09-29,0.64,42,365,2,00003058416
1207768706232422287,the heart of Athens,547234216,Salar,,ΓΟΥΔΙ,37.98326,23.75849,Entire home/apt,90,2,1,2024-09-08,0.28,1,365,1,00002830450
1207816341832184215,Modern&Stylish 1BD apt next metro and Acropolis,316781611,Konstantinos,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.9648653,23.7227166,Entire home/apt,55,2,14,2024-12-02,2.96,16,360,14,00003097217
1207822623647197448,Mid-century downtown apartment,258854,Daniel,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98503,23.73278,Entire home/apt,120,2,3,2024-10-09,0.96,1,354,3,00002823840
1207827946368842938,Urban Nest Athens - 2 Bedr Apt.,167412299,Elias,,ΝΕΟΣ ΚΟΣΜΟΣ,37.9643514,23.7308321,Entire home/apt,118,2,0,,,2,365,0,00002785853
1207832157224471160,San Bernardino A1 52 sqm apt in Athens,402680060,V² Development,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96023,23.73067,Entire home/apt,57,2,0,,,20,351,0,00002723087
1207874485482801194,ARIS in central Ampelokipoi,323594998,Aris,,ΑΜΠΕΛΟΚΗΠΟΙ,37.98976,23.76412,Entire home/apt,54,1,2,2024-12-02,1.54,34,288,2,2910444
1207902176078446095,Balcony Studio Apt #23 in MIXT by ZOIA Living,488084007,Zoia Living,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.981967497651766,23.733550924779614,Entire home/apt,98,2,1,2024-10-07,0.37,85,363,1,1359294
1207902222740584888,Bright 1BR Apt#19 at Mixt by Zoia Living,488084007,Zoia Living,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98259,23.73161,Entire home/apt,66,2,0,,,85,356,0,1359294
1207902228190651070,Bright studio Apt #10 at MIXT by ZOIA Living,488084007,Zoia Living,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98254,23.73337,Entire home/apt,83,2,0,,,85,354,0,1359294
1207902419416229498,Charming 1BR Apt#16 at Mixt by Zoia Living,488084007,Zoia Living,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98242703365679,23.733366178807948,Entire home/apt,81,2,0,,,85,358,0,1359294
1207902433923826554,Cozy studio Apt #15 at MIXT by ZOIA Living,488084007,Zoia Living,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98186,23.73165,Entire home/apt,66,2,0,,,85,348,0,1359294
1207902524756099426,Funky GF Studio Apt#2 at MIXT by ZOIA Living,488084007,Zoia Living,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9818254508425,23.732013046762983,Entire home/apt,75,31,2,2024-09-10,0.45,85,360,2,1359294
1207902624887561096,Inviting 1BR Apt#9 at Mixt by Zoia Living,488084007,Zoia Living,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98221,23.7314,Entire home/apt,75,31,0,,,85,353,0,1359294
1207902780060065223,Open View 1Bd Apt #25 at MIXT by ZOIA Living,488084007,Zoia Living,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9825367481039,23.733335576617293,Entire home/apt,86,2,2,2024-09-03,0.45,85,363,2,1359294
1207903095566236094,Peaceful 1Bd Apt #8 at MIXT by ZOIA Living,488084007,Zoia Living,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98345,23.73153,Entire home/apt,73,2,1,2024-08-07,0.21,85,358,1,1359294
1207903980253265574,Peaceful 1Bd Apt #13 at MIXT by ZOIA Living,488084007,Zoia Living,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98400283364834,23.732651375745704,Entire home/apt,75,2,0,,,85,360,0,1359294
1207904325720647460,Peaceful 1Bd Apt #28 at MIXT by ZOIA Living,488084007,Zoia Living,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98372,23.73179,Entire home/apt,87,2,0,,,85,347,0,1359294
1207904571769725943,Peaceful 1Bd Apt #18 at MIXT by ZOIA Living,488084007,Zoia Living,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.983963419946576,23.731834369748825,Entire home/apt,75,2,0,,,85,358,0,1359294
1207904661283741333,Trendy studio Apt #5 at MIXT by ZOIA Living,488084007,Zoia Living,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98192,23.7322,Entire home/apt,63,2,1,2024-11-10,0.65,85,333,1,1359294
1207904662681636546,Stylish 2BR Apt#30 at Mixt by Zoia Living,488084007,Zoia Living,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9839830579364,23.733557923677147,Entire home/apt,123,2,1,2024-12-18,1,85,356,1,1359294
1207904665300919654,Urban 1BR Apt#14 at Mixt by Zoia Living,488084007,Zoia Living,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.983973496102934,23.733398919631423,Entire home/apt,65,2,0,,,85,359,0,1359294
1207904670096085585,Sunny Studio Apt #20 in MIXT by ZOIA Living,488084007,Zoia Living,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9841,23.73151,Entire home/apt,69,2,1,2024-09-10,0.28,85,359,1,1359294
1207904670769444427,Terrace 1Bd Apt #26 at MIXT by ZOIA Living,488084007,Zoia Living,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98197,23.73208,Entire home/apt,97,31,0,,,85,360,0,1359294
1207904678728204149,Stylish 1Bed Apt #3 at MIXT by ZOIA Living,488084007,Zoia Living,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98367812761113,23.73362199144278,Entire home/apt,60,2,0,,,85,360,0,1359294
1207904776991363496,Quiet Studio Apt #24 in MIXT by ZOIA Living,488084007,Zoia Living,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98369528451523,23.731398424668495,Entire home/apt,73,2,0,,,85,358,0,1359294
1207904796046729919,Posh 2BR Apt#29 at Mixt by Zoia Living,488084007,Zoia Living,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.983560852687354,23.731670649399433,Entire home/apt,107,31,1,2024-11-25,1,85,359,1,1359294
1207905556892815281,Sleek 1BR Apt#11 at Mixt by Zoia Living,488084007,Zoia Living,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98184,23.73357,Entire home/apt,68,2,1,2024-11-30,1,85,347,1,1359294
1207906818915654927,Refined 1BR Apt#21 at Mixt by ZOIA Living,488084007,Zoia Living,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98212024922752,23.733510473679033,Entire home/apt,107,2,0,,,85,363,0,1359294
1207907688255765616,San Bernardino C1 cozy apt in Athens,402680060,V² Development,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96154,23.73239,Entire home/apt,66,2,1,2024-09-07,0.27,20,352,1,00002723332
1207975873513109486,Athens Cozy family 3BD Apt with City View Balcony,584615565,Zhang,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.9990526,23.7260219,Entire home/apt,44,1,1,2024-08-13,0.22,28,355,1,00002387289
1208001084723337031,Charming flat in the center,590550228,Jason,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98767156678438,23.72745424661036,Entire home/apt,,4,0,,,3,2,0,10432678554
1208096878759999100,Center of Athens - Akadimias 77,590467973,Marilena,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98413499999999,23.731996,Entire home/apt,210,2,0,,,1,357,0,00002916243
1208347976096782875,Superior Deluxe Room at Figleaf,580084859,Tarek,,ΠΕΔΙΟ ΑΡΕΩΣ,37.9958979,23.7344316,Private room,,1,0,,,7,0,0,1366326
1208351095553225503,Deluxe Studio at Figleaf Kypseli,580084859,Tarek,,ΠΕΔΙΟ ΑΡΕΩΣ,37.9958979,23.7344316,Private room,91,1,0,,,7,269,0,1366326
1208353538361901448,Suite Acropolis View & Balcony,580084859,Tarek,,ΠΕΔΙΟ ΑΡΕΩΣ,37.9958979,23.7344316,Private room,,1,0,,,7,0,0,1366326
1208456972663089905,apartment 55 meters for rent in in athens,592034831,Awad,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.9937176,23.7291603,Entire home/apt,80,1,0,,,3,359,0,00002820818
1208525223649086931,Petralona Gem Hotel-Style Studio with Balcony,548808049,Vasilios,,ΠΕΤΡΑΛΩΝΑ,37.9689562,23.7110476,Entire home/apt,53,2,2,2024-10-15,0.59,1,365,2,00002618337
1208526975604562215,Modern Flat in Exarchia | Katsas,546940307,Hostingreece,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.987206199999996,23.736256508598306,Entire home/apt,64,1,18,2024-12-10,4.62,1,253,18,01226335633
1208567879838203392,Athens new world,428926944,Panagiotis,,ΝΕΟΣ ΚΟΣΜΟΣ,37.9642256,23.7294381,Entire home/apt,,1,4,2024-10-05,1.07,21,269,4,00003046302
1208579214745881896,Triple room -shared bathroom &AC,561720,Georgiana,,ΡΙΖΟΥΠΟΛΗ,38.02926,23.74511,Private room,33,1,1,2024-09-16,0.30,5,354,1,00001489163
1208618995655849086,Mon Petit,411409438,VKbnb,,ΓΚΥΖΗ,37.9931987,23.7511834,Entire home/apt,,1,1,2024-10-14,0.41,20,0,1,00002814880
1208631366796928454,Apartment in the center of athens,462202429,Eleni,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.9888856,23.7236898,Entire home/apt,55,2,10,2024-11-29,2.65,25,365,10,00002910061
1208674429579820573,Spacious 3 Bedroom Apartment With Large Balcony,191147450,Gabriel,,ΠΕΔΙΟ ΑΡΕΩΣ,37.9923786,23.743072,Entire home/apt,197,2,4,2024-09-30,1.03,14,365,4,00002824629
1208681065472380355,Hill 'N Chill,89872744,Eran,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.9875129,23.7403803,Entire home/apt,53,2,10,2024-11-03,2.42,1,352,10,00002830200
1208722060583191200,Welcome To The Kolonaki!,592120380,Mint,,ΚΟΛΩΝΑΚΙ,37.9806483196439,23.739279974861564,Entire home/apt,113,2,5,2024-09-25,1.27,1,84,5,00002552040
1208820913801825618,Mamma mia,152714247,Kleopatra,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.989425,23.7413266,Entire home/apt,36,2,15,2024-12-01,3.36,1,327,15,00002822322
1209198677044475965,Athenian Stylish Apartment,114156592,Vasileios,,ΑΓΙΟΣ ΕΛΕΥΘΕΡΙΟΣ,38.02123,23.7308,Entire home/apt,88,1,5,2024-12-12,2.54,58,351,5,00002796598
1209206993685304791,Unique 2BR Penthouse with Stunning Acropolis View,15824213,Dreamin Athens,,ΖΑΠΠΕΙΟ,37.96673,23.73153,Entire home/apt,300,1,14,2024-12-19,3.21,17,335,14,00002824124
1209209197348228166,Modern Bright Home VIPGreece,189967864,Αριστειδης,,ΝΙΡΒΑΝΑ,38.00601,23.72383,Entire home/apt,35,1,3,2024-11-10,0.62,40,358,3,00002800390
1209232437211756811,Psirri 3BR Luxury Residence with Athens View,84041447,Ivy Vacation Rentals,,ΘΗΣΕΙΟ,37.97674014741433,23.723263879483316,Entire home/apt,323,1,4,2024-12-02,1.15,27,352,4,00002821522
1209256800556656016,Eden Suite Downtown Athens,52962438,Kyriakos,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9840648,23.7324969,Entire home/apt,,1,28,2024-12-22,5.75,3,253,28,00003004877
1209340042173836137,Ισόγειο διαμέρισμα με υπαίθριο χώρο,577305686,Irodotos,,ΝΕΟΣ ΚΟΣΜΟΣ,37.9549069,23.717313,Entire home/apt,65,2,0,,,1,306,0,00001467610
1209341075180427072,Διαμέρισμα στο κέντρο Αθήνας!,98672824,Γιώργος,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.9870658,23.73231,Entire home/apt,29,2,13,2024-12-19,2.91,2,213,13,00002823632
1209344892476437156,Minimal Nook Near Athens Centre,330246937,George,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98314,23.72071,Entire home/apt,80,2,0,,,1,365,0,00002670242
1209352164868326108,Modern Apartment in the center of Athens,462202429,Eleni,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9835786,23.7320612,Entire home/apt,56,2,2,2024-10-14,0.59,25,365,2,00002955921
1209366357117418198,"Astra 2-BR apartment in Syntagma, Athens",488562112,Roland,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97487,23.73184,Entire home/apt,157,2,15,2024-12-08,3.31,25,28,15,00002672862
1209373952662205116,Chic Retreat at Plato's Academy,592300615,Olga,,ΚΟΛΩΝΟΣ,37.9914654101804,23.712461527397036,Entire home/apt,60,2,5,2024-09-24,1.09,1,188,5,00002822098
1209399333479276841,Historic Center Apartment 2,412086136,אוהד,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9782822,23.729949,Entire home/apt,,1,0,,,1,354,0,00002023293
1209455552419805941,Sunny Bedroom w/Balcony,507257935,Gabriel,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.994680261896114,23.7302664460327,Private room,16,14,0,,,4,263,0,Exempt
1209472047933392327,CDV stylish Athens flat.,385597233,Georgios,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9839896,23.7320544,Entire home/apt,60,1,2,2024-10-15,0.63,1,271,2,00002832150
1209573676488418938,Προσιτό άνετο καθαρό διαμέρισμα,591128785,Αθανασιος,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99981611648529,23.72246817663944,Entire home/apt,50,1,2,2024-10-03,0.47,1,78,2,00002605740
1209849119341581596,A modern & comfortable apartment,591617843,Wassim,,ΠΑΓΚΡΑΤΙ,37.96476584660197,23.753066735219118,Entire home/apt,,3,0,,,1,0,0,00002739670
1209894262463068260,The Acropolis dream house,449325195,Ekaterina,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96302940651931,23.71980270978699,Entire home/apt,80,4,8,2024-11-12,1.79,1,80,8,00002309081
1210056662072524216,Airy Athens Suites,592477848,Georgios,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9778313,23.7291856,Private room,500,1,0,,,1,347,0,1364763
1210103333322424990,Near Embassy Garden Apt,168852736,Omer,,ΚΟΛΩΝΑΚΙ,37.98089163323169,23.75005978969062,Entire home/apt,48,1,5,2024-12-08,1.13,15,317,5,00002836880
1210116107044539647,Psirri 1BR Loft with Acropolis View,84041447,Ivy Vacation Rentals,,ΘΗΣΕΙΟ,37.978173256836186,23.721932085344257,Entire home/apt,103,2,7,2024-12-04,1.79,27,360,7,00002821538
1210520175066985255,Athens Cozy Corners 1,556344466,Fanouria,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99789530718498,23.729945178253327,Entire home/apt,50,2,1,2024-09-30,0.34,3,365,1,00008386150
1210573496614429620,οικονομικο δωματιο,272941329,Giannis,,ΓΚΥΖΗ,37.992772628032405,23.74702381232039,Private room,18,1,9,2024-11-17,2.70,10,365,9,00002240811
1210631488998081530,Apartment Lisa,592624423,Δημητριος,,ΠΕΤΡΑΛΩΝΑ,37.97056361566322,23.708026162565634,Entire home/apt,85,3,0,,,1,125,0,00002804658
1210717706400784042,Athens Neos kosmos close to Museum-2,579515109,Jishi,,ΝΕΟΣ ΚΟΣΜΟΣ,37.9591032,23.7318105,Entire home/apt,58,3,2,2024-09-29,0.50,3,361,2,00002312933
1211067813144808132,Athens Apartment Acropolis View,592771172,Christina,,ΝΕΟΣ ΚΟΣΜΟΣ,37.9571941,23.735712,Entire home/apt,120,1,1,2024-10-20,0.45,1,153,1,00000823454
1211363746390265371,Acropolis Pop Art Apartment,114156592,Vasileios,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.9653705,23.7223321,Entire home/apt,78,1,1,2024-10-19,0.44,58,344,1,00001870444
1211374966972718284,Deos living experience 1,65714690,Despoina,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.9836,23.72402,Entire home/apt,50,1,5,2024-09-28,1.36,23,123,5,00002834335
1211375139473950488,Deos living experience 2,65714690,Despoina,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98335,23.7238,Entire home/apt,54,2,7,2024-11-19,1.84,23,269,7,00002834420
1211389922663151889,"Microcosmos 2, Urban Flat in Neos Kosmos",19020059,Tasos,,ΝΕΟΣ ΚΟΣΜΟΣ,37.9545463,23.7248559,Entire home/apt,60,3,1,2024-10-17,0.43,2,80,1,00002634680
1211397255824192453,"Zen Space, Pangrati",525590686,Guy,,ΠΑΓΚΡΑΤΙ,37.96928877947561,23.75159430198507,Entire home/apt,60,1,7,2024-10-28,1.81,18,164,7,00002733181
1211401593163103463,Chris Studio 2,453204862,Chris Angelos,,ΒΟΤΑΝΙΚΟΣ,37.9799,23.71037,Private room,30,2,0,,,2,365,0,00002622509
1211418096954665386,"Zen Big-Space, Pangrati",525590686,Guy,,ΠΑΓΚΡΑΤΙ,37.96782,23.75318,Entire home/apt,71,1,5,2024-10-29,1.22,18,173,5,00002733209
1211421710702616691,Ermass Modern Living Apartment,592851992,Ermass,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9861649,23.7273587,Private room,69,1,0,,,1,363,0,1232143
1211462381320485933,Cityscape Comfort 2BR Apartment in Ampelokipoi,20104194,Upstreet,,ΑΜΠΕΛΟΚΗΠΟΙ,37.99261,23.76598,Entire home/apt,97,2,6,2024-11-02,1.54,125,337,6,00002447420
1211470004848254438,(Private)Charming room Exarchia,590550228,Jason,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.9863523717613,23.729184804301507,Private room,28,3,9,2024-12-09,1.89,3,35,9,10432641258
1211473998369351834,Derouse Eva Suite Jacuzzi & Sauna,578781943,Ioannis,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9758765,23.7296344,Entire home/apt,241,1,2,2024-09-29,0.43,2,331,2,00002634468
1211504604139033730,A lovely home in Athens.,462202429,Eleni,,ΠΑΓΚΡΑΤΙ,37.9652955,23.7506185,Entire home/apt,95,2,2,2024-11-08,0.82,25,360,2,00002905683
1211650983575543419,Alkamenous apartment,592935029,Serhii,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.9981042,23.7248924,Entire home/apt,30,2,18,2024-12-07,4.32,1,359,18,00002827927
1211666140981284080,Central Lycabettus  Flat,50820066,Γιώργος,,ΛΥΚΑΒΗΤΤΟΣ,37.9806734,23.7452954,Entire home/apt,50,2,7,2024-10-05,1.50,1,360,7,00002837203
1211687109161981177,Acropolis unique view apartment - 60 sq.m. terrace,570338395,Christoforos,,ΝΕΟΣ ΚΟΣΜΟΣ,37.9632453,23.7316349,Entire home/apt,54,2,20,2024-12-08,4.80,2,198,20,00002822747
